ID,CardSourceID,CardHolderID,DateIn,ReportField1,ReportField2,DateOut,HoursWorked
6939,1080,216766758,NULL,,,4/6/2017 13:52,0
6940,1080,216453423,NULL,,,4/6/2017 13:52,0
6941,1080,217060938,NULL,,,4/6/2017 13:53,0
6942,1080,216360487,NULL,,,4/6/2017 13:53,0
6943,1080,210187886,NULL,,,4/6/2017 13:54,0
6944,1080,220012637,NULL,,,4/6/2017 13:54,0
6945,1080,216046821,NULL,,,4/6/2017 13:55,0
7133,1080,222598781,NULL,,,4/7/2017 11:40,0
7134,1080,222642464,NULL,,,4/7/2017 11:40,0
7135,1080,221104367,NULL,,,4/7/2017 11:40,0
7136,1080,217531037,NULL,,,4/7/2017 11:41,0
7137,1080,218509479,NULL,,,4/7/2017 11:41,0
7138,1080,218509479,NULL,,,4/7/2017 11:41,0
7139,1080,221013717,NULL,,,4/7/2017 11:42,0
7140,1080,222822959,NULL,,,4/7/2017 11:42,0
7141,1080,240438788,NULL,,,4/7/2017 11:43,0
7142,1080,223323957,NULL,,,4/7/2017 11:43,0
