"26063","220102644","12/15/2016","In Attendance","220102644|12/15/2016"
"26064","220102644","12/16/2016","Excused Absence","220102644|12/16/2016"
"26069","220102644","1/13/2017","In Attendance","220102644|1/13/2017"
"16022","220117584","1/24/2017","Tardy","220117584|1/24/2017"
"26114","220117584","1/19/2017","Unexcused Absence","220117584|1/19/2017"
"26115","220117584","1/23/2017","In Attendance","220117584|1/23/2017"
"26177","220117584","5/9/2017","In Attendance","220117584|5/9/2017"
"26208","220117584","5/5/2017","Unexcused Absence","220117584|5/5/2017"
"26210","220117584","5/10/2017","Unexcused Absence","220117584|5/10/2017"
"26211","220117584","5/11/2017","Unexcused Absence","220117584|5/11/2017"
"26213","220117584","1/19/2017","Unexcused Absence","220117584|1/19/2017"
"26215","220117584","1/23/2017","In Attendance","220117584|1/23/2017"
"26216","220117584","1/24/2017","Unexcused Absence","220117584|1/24/2017"
"51866","220117584","5/5/2017","Tardy","220117584|5/5/2017"
"53105","220117584","5/9/2017","Tardy","220117584|5/9/2017"
"54072","220117584","5/10/2017","Tardy","220117584|5/10/2017"
"54579","220117584","5/11/2017","Tardy","220117584|5/11/2017"
"26289","220126635","1/9/2017","In Attendance","220126635|1/9/2017"
"26290","220126635","1/10/2017","In Attendance","220126635|1/10/2017"
"26292","220126635","1/12/2017","In Attendance","220126635|1/12/2017"
"26293","220126635","1/13/2017","In Attendance","220126635|1/13/2017"
"26369","220126635","1/9/2017","In Attendance","220126635|1/9/2017"
"26370","220126635","1/10/2017","In Attendance","220126635|1/10/2017"
"26371","220126635","1/12/2017","In Attendance","220126635|1/12/2017"
"26372","220126635","1/13/2017","In Attendance","220126635|1/13/2017"
"26373","220135701","3/31/2017","In Attendance","220135701|3/31/2017"
"26374","220135701","4/3/2017","In Attendance","220135701|4/3/2017"
"26376","220135701","4/5/2017","In Attendance","220135701|4/5/2017"
"26405","220135701","3/21/2017","In Attendance","220135701|3/21/2017"
"26406","220135701","3/22/2017","In Attendance","220135701|3/22/2017"
"26407","220135701","3/23/2017","In Attendance","220135701|3/23/2017"
"26408","220135701","3/24/2017","In Attendance","220135701|3/24/2017"
"26409","220135701","4/3/2017","In Attendance","220135701|4/3/2017"
"26410","220135701","4/5/2017","In Attendance","220135701|4/5/2017"
"26411","220135701","4/6/2017","In Attendance","220135701|4/6/2017"
"26412","220135701","4/11/2017","In Attendance","220135701|4/11/2017"
"26414","220135701","4/13/2017","In Attendance","220135701|4/13/2017"
"26415","220135701","4/18/2017","In Attendance","220135701|4/18/2017"
"26418","220135701","4/21/2017","In Attendance","220135701|4/21/2017"
"26419","220135701","4/24/2017","In Attendance","220135701|4/24/2017"
"26420","220135701","4/25/2017","In Attendance","220135701|4/25/2017"
"26421","220135701","4/26/2017","In Attendance","220135701|4/26/2017"
"26423","220135701","4/28/2017","In Attendance","220135701|4/28/2017"
"26424","220135701","5/1/2017","In Attendance","220135701|5/1/2017"
"26426","220135701","5/3/2017","In Attendance","220135701|5/3/2017"
"26427","220135701","5/4/2017","In Attendance","220135701|5/4/2017"
"26428","220135701","5/5/2017","In Attendance","220135701|5/5/2017"
"26430","220135701","5/9/2017","In Attendance","220135701|5/9/2017"
"26435","220135701","5/23/2017","In Attendance","220135701|5/23/2017"
"26436","220135701","5/24/2017","In Attendance","220135701|5/24/2017"
"26437","220135701","3/21/2017","In Attendance","220135701|3/21/2017"
"26438","220135701","3/22/2017","In Attendance","220135701|3/22/2017"
"26439","220135701","3/23/2017","In Attendance","220135701|3/23/2017"
"26445","220135701","3/31/2017","In Attendance","220135701|3/31/2017"
"26446","220135701","4/3/2017","In Attendance","220135701|4/3/2017"
"26448","220135701","4/5/2017","In Attendance","220135701|4/5/2017"
"26449","220135701","4/6/2017","In Attendance","220135701|4/6/2017"
"26450","220135701","4/11/2017","In Attendance","220135701|4/11/2017"
"26451","220135701","4/13/2017","In Attendance","220135701|4/13/2017"
"26452","220135701","4/18/2017","In Attendance","220135701|4/18/2017"
"26453","220135701","4/19/2017","In Attendance","220135701|4/19/2017"
"26454","220135701","4/20/2017","In Attendance","220135701|4/20/2017"
"26455","220135701","4/21/2017","In Attendance","220135701|4/21/2017"
"26456","220135701","4/24/2017","In Attendance","220135701|4/24/2017"
"26457","220135701","4/25/2017","In Attendance","220135701|4/25/2017"
"26458","220135701","4/26/2017","In Attendance","220135701|4/26/2017"
"26460","220135701","4/28/2017","In Attendance","220135701|4/28/2017"
"26461","220135701","5/1/2017","In Attendance","220135701|5/1/2017"
"26462","220135701","5/3/2017","In Attendance","220135701|5/3/2017"
"26463","220135701","5/4/2017","In Attendance","220135701|5/4/2017"
"26464","220135701","5/5/2017","In Attendance","220135701|5/5/2017"
"26466","220135701","5/9/2017","In Attendance","220135701|5/9/2017"
"26467","220135701","5/10/2017","In Attendance","220135701|5/10/2017"
"26468","220135701","5/11/2017","In Attendance","220135701|5/11/2017"
"26469","220135701","5/12/2017","In Attendance","220135701|5/12/2017"
"26470","220135701","5/22/2017","In Attendance","220135701|5/22/2017"
"26471","220135701","5/23/2017","In Attendance","220135701|5/23/2017"
"26472","220135701","5/24/2017","In Attendance","220135701|5/24/2017"
"36167","220135701","3/24/2017","Tardy","220135701|3/24/2017"
"38025","220135701","4/4/2017","Tardy","220135701|4/4/2017"
"38026","220135701","4/4/2017","Tardy","220135701|4/4/2017"
"43811","220135701","4/19/2017","Tardy","220135701|4/19/2017"
"44508","220135701","4/20/2017","Tardy","220135701|4/20/2017"
"49087","220135701","4/27/2017","Tardy","220135701|4/27/2017"
"49093","220135701","4/27/2017","Tardy","220135701|4/27/2017"
"52330","220135701","5/8/2017","Tardy","220135701|5/8/2017"
"52331","220135701","5/8/2017","Tardy","220135701|5/8/2017"
"54078","220135701","5/10/2017","Tardy","220135701|5/10/2017"
"54586","220135701","5/11/2017","Tardy","220135701|5/11/2017"
"55817","220135701","5/12/2017","Tardy","220135701|5/12/2017"
"56978","220135701","5/22/2017","Tardy","220135701|5/22/2017"
"12864","220149744","1/12/2017","Tardy","220149744|1/12/2017"
"13363","220149744","1/13/2017","Tardy","220149744|1/13/2017"
"26554","220149744","1/9/2017","In Attendance","220149744|1/9/2017"
"26555","220149744","1/10/2017","In Attendance","220149744|1/10/2017"
"26664","220149744","1/9/2017","In Attendance","220149744|1/9/2017"
"26665","220149744","1/10/2017","In Attendance","220149744|1/10/2017"
"26666","220149744","1/12/2017","In Attendance","220149744|1/12/2017"
"26667","220149744","1/13/2017","In Attendance","220149744|1/13/2017"
"26739","220150882","1/9/2017","In Attendance","220150882|1/9/2017"
"26740","220150882","1/10/2017","In Attendance","220150882|1/10/2017"
"26742","220150882","1/12/2017","In Attendance","220150882|1/12/2017"
"26743","220150882","1/13/2017","In Attendance","220150882|1/13/2017"
"26819","220150882","1/10/2017","In Attendance","220150882|1/10/2017"
"26820","220150882","1/12/2017","In Attendance","220150882|1/12/2017"
"26821","220150882","1/13/2017","In Attendance","220150882|1/13/2017"
"26822","220150882","1/9/2017","In Attendance","220150882|1/9/2017"
"26863","220162432","11/10/2016","In Attendance","220162432|11/10/2016"
"26931","220162432","11/10/2016","In Attendance","220162432|11/10/2016"
"26971","220162838","1/13/2017","In Attendance","220162838|1/13/2017"
"26972","220162838","1/13/2017","In Attendance","220162838|1/13/2017"
"26973","220162838","11/17/2016","In Attendance","220162838|11/17/2016"
"26975","220162838","11/28/2016","In Attendance","220162838|11/28/2016"
"26982","220162838","1/13/2017","In Attendance","220162838|1/13/2017"
"27065","220162838","11/17/2016","In Attendance","220162838|11/17/2016"
"27066","220162838","11/28/2016","In Attendance","220162838|11/28/2016"
"27125","220181978","11/17/2016","Excused Absence","220181978|11/17/2016"
"27127","220181978","11/28/2016","In Attendance","220181978|11/28/2016"
"27128","220181978","1/13/2017","In Attendance","220181978|1/13/2017"
"27129","220181978","1/13/2017","In Attendance","220181978|1/13/2017"
"27176","220181978","11/17/2016","In Attendance","220181978|11/17/2016"
"27177","220181978","11/28/2016","In Attendance","220181978|11/28/2016"
"27203","220181978","1/13/2017","In Attendance","220181978|1/13/2017"
"2144","220190565","10/21/2016","Tardy","220190565|10/21/2016"
"2145","220190565","10/21/2016","Tardy","220190565|10/21/2016"
"27243","220190565","10/20/2016","In Attendance","220190565|10/20/2016"
"27339","220190565","10/20/2016","In Attendance","220190565|10/20/2016"
"27378","220202287","4/4/2017","In Attendance","220202287|4/4/2017"
"27381","220202287","12/1/2016","In Attendance","220202287|12/1/2016"
"27382","220202287","12/2/2016","In Attendance","220202287|12/2/2016"
"27383","220202287","12/5/2016","In Attendance","220202287|12/5/2016"
"27384","220202287","12/7/2016","In Attendance","220202287|12/7/2016"
"27386","220202287","12/9/2016","In Attendance","220202287|12/9/2016"
"27388","220202287","12/15/2016","In Attendance","220202287|12/15/2016"
"27412","220202287","12/1/2016","In Attendance","220202287|12/1/2016"
"27413","220202287","12/2/2016","In Attendance","220202287|12/2/2016"
"27414","220202287","12/5/2016","In Attendance","220202287|12/5/2016"
"27416","220202287","12/7/2016","In Attendance","220202287|12/7/2016"
"27417","220202287","12/9/2016","In Attendance","220202287|12/9/2016"
"27420","220202287","12/15/2016","In Attendance","220202287|12/15/2016"
"27476","220202287","4/3/2017","In Attendance","220202287|4/3/2017"
"27477","220202287","4/4/2017","In Attendance","220202287|4/4/2017"
"36975","220202287","3/31/2017","Tardy","220202287|3/31/2017"
"36979","220202287","3/31/2017","Tardy","220202287|3/31/2017"
"37423","220202287","4/3/2017","Tardy","220202287|4/3/2017"
"38990","220202287","4/5/2017","Tardy","220202287|4/5/2017"
"38992","220202287","4/5/2017","Tardy","220202287|4/5/2017"
"9844","220214647","12/14/2016","Tardy","220214647|12/14/2016"
"10901","220214647","12/16/2016","Tardy","220214647|12/16/2016"
"10902","220214647","12/16/2016","Tardy","220214647|12/16/2016"
"27608","220214647","12/15/2016","In Attendance","220214647|12/15/2016"
"27617","220214647","1/10/2017","In Attendance","220214647|1/10/2017"
"27625","220214647","1/23/2017","In Attendance","220214647|1/23/2017"
"27656","220214647","1/10/2017","Unexcused Absence","220214647|1/10/2017"
"27657","220214647","1/23/2017","In Attendance","220214647|1/23/2017"
"27658","220214647","12/14/2016","In Attendance","220214647|12/14/2016"
"27659","220214647","12/15/2016","In Attendance","220214647|12/15/2016"
"27741","220214738","11/10/2016","In Attendance","220214738|11/10/2016"
"27767","220214738","11/10/2016","In Attendance","220214738|11/10/2016"
"27807","220246292","1/13/2017","In Attendance","220246292|1/13/2017"
"27808","220246292","11/17/2016","In Attendance","220246292|11/17/2016"
"27810","220246292","11/28/2016","In Attendance","220246292|11/28/2016"
"27811","220246292","1/13/2017","In Attendance","220246292|1/13/2017"
"27818","220246292","1/13/2017","In Attendance","220246292|1/13/2017"
"27901","220246292","11/17/2016","In Attendance","220246292|11/17/2016"
"27902","220246292","11/28/2016","Excused Absence","220246292|11/28/2016"
"27926","220254866","10/20/2016","In Attendance","220254866|10/20/2016"
"27927","220254866","1/13/2017","In Attendance","220254866|1/13/2017"
"27928","220254866","2/8/2017","In Attendance","220254866|2/8/2017"
"27929","220254866","2/10/2017","In Attendance","220254866|2/10/2017"
"27930","220254866","2/13/2017","In Attendance","220254866|2/13/2017"
"27931","220254866","2/14/2017","In Attendance","220254866|2/14/2017"
"27932","220254866","2/15/2017","In Attendance","220254866|2/15/2017"
"27933","220254866","4/3/2017","In Attendance","220254866|4/3/2017"
"27934","220254866","4/4/2017","In Attendance","220254866|4/4/2017"
"27935","220254866","4/5/2017","In Attendance","220254866|4/5/2017"
"27936","220254866","4/6/2017","In Attendance","220254866|4/6/2017"
"27937","220254866","11/14/2016","In Attendance","220254866|11/14/2016"
"27938","220254866","11/15/2016","In Attendance","220254866|11/15/2016"
"27939","220254866","11/16/2016","In Attendance","220254866|11/16/2016"
"27940","220254866","11/17/2016","In Attendance","220254866|11/17/2016"
"27941","220254866","11/18/2016","In Attendance","220254866|11/18/2016"
"27942","220254866","11/28/2016","In Attendance","220254866|11/28/2016"
"27943","220254866","11/30/2016","In Attendance","220254866|11/30/2016"
"27944","220254866","12/1/2016","In Attendance","220254866|12/1/2016"
"27946","220254866","12/6/2016","In Attendance","220254866|12/6/2016"
"27947","220254866","12/8/2016","In Attendance","220254866|12/8/2016"
"27948","220254866","12/15/2016","In Attendance","220254866|12/15/2016"
"27953","220254866","1/13/2017","In Attendance","220254866|1/13/2017"
"27970","220254866","2/8/2017","In Attendance","220254866|2/8/2017"
"27971","220254866","2/10/2017","In Attendance","220254866|2/10/2017"
"27972","220254866","2/13/2017","In Attendance","220254866|2/13/2017"
"27973","220254866","2/14/2017","In Attendance","220254866|2/14/2017"
"27974","220254866","2/15/2017","In Attendance","220254866|2/15/2017"
"28019","220254866","10/20/2016","In Attendance","220254866|10/20/2016"
"28034","220254866","11/14/2016","In Attendance","220254866|11/14/2016"
"28035","220254866","11/15/2016","In Attendance","220254866|11/15/2016"
"28036","220254866","11/16/2016","In Attendance","220254866|11/16/2016"
"28037","220254866","11/17/2016","In Attendance","220254866|11/17/2016"
"28038","220254866","11/18/2016","In Attendance","220254866|11/18/2016"
"28039","220254866","11/28/2016","In Attendance","220254866|11/28/2016"
"28041","220254866","11/30/2016","In Attendance","220254866|11/30/2016"
"28042","220254866","12/1/2016","In Attendance","220254866|12/1/2016"
"28044","220254866","12/6/2016","In Attendance","220254866|12/6/2016"
"28046","220254866","12/8/2016","In Attendance","220254866|12/8/2016"
"28051","220254866","12/15/2016","In Attendance","220254866|12/15/2016"
"28066","220254866","4/3/2017","In Attendance","220254866|4/3/2017"
"28067","220254866","4/4/2017","In Attendance","220254866|4/4/2017"
"28068","220254866","4/5/2017","In Attendance","220254866|4/5/2017"
"28069","220254866","4/6/2017","In Attendance","220254866|4/6/2017"
"10903","220257570","12/16/2016","Tardy","220257570|12/16/2016"
"10910","220257570","12/16/2016","Tardy","220257570|12/16/2016"
"28142","220257570","1/10/2017","In Attendance","220257570|1/10/2017"
"28150","220257570","1/23/2017","In Attendance","220257570|1/23/2017"
"28242","220257570","12/14/2016","In Attendance","220257570|12/14/2016"
"28243","220257570","12/15/2016","In Attendance","220257570|12/15/2016"
"28249","220257570","1/10/2017","In Attendance","220257570|1/10/2017"
"28250","220257570","1/23/2017","In Attendance","220257570|1/23/2017"
"28251","220257570","12/14/2016","In Attendance","220257570|12/14/2016"
"28252","220257570","12/15/2016","In Attendance","220257570|12/15/2016"
"28257","220274336","1/9/2017","In Attendance","220274336|1/9/2017"
"28258","220274336","1/10/2017","In Attendance","220274336|1/10/2017"
"28260","220274336","1/12/2017","In Attendance","220274336|1/12/2017"
"28261","220274336","1/13/2017","In Attendance","220274336|1/13/2017"
"28298","220274336","9/2/2016","In Attendance","220274336|9/2/2016"
"28406","220274336","1/9/2017","In Attendance","220274336|1/9/2017"
"28407","220274336","1/10/2017","In Attendance","220274336|1/10/2017"
"28408","220274336","1/12/2017","In Attendance","220274336|1/12/2017"
"28409","220274336","1/13/2017","In Attendance","220274336|1/13/2017"
"28415","220274336","9/2/2016","In Attendance","220274336|9/2/2016"
"28459","220288385","1/13/2017","In Attendance","220288385|1/13/2017"
"28460","220288385","11/17/2016","In Attendance","220288385|11/17/2016"
"28462","220288385","11/28/2016","In Attendance","220288385|11/28/2016"
"28463","220288385","1/13/2017","In Attendance","220288385|1/13/2017"
"28510","220288385","11/17/2016","In Attendance","220288385|11/17/2016"
"28511","220288385","11/28/2016","In Attendance","220288385|11/28/2016"
"28537","220288385","1/13/2017","In Attendance","220288385|1/13/2017"
"12040","220301287","1/9/2017","Tardy","220301287|1/9/2017"
"12220","220301287","1/10/2017","Tardy","220301287|1/10/2017"
"12882","220301287","1/12/2017","Tardy","220301287|1/12/2017"
"13367","220301287","1/13/2017","Tardy","220301287|1/13/2017"
"28725","220301287","1/9/2017","In Attendance","220301287|1/9/2017"
"28726","220301287","1/10/2017","In Attendance","220301287|1/10/2017"
"28727","220301287","1/12/2017","In Attendance","220301287|1/12/2017"
"28728","220301287","1/13/2017","In Attendance","220301287|1/13/2017"
"12221","220306765","1/10/2017","Tardy","220306765|1/10/2017"
"28731","220306765","1/9/2017","Excused Absence","220306765|1/9/2017"
"28734","220306765","1/12/2017","In Attendance","220306765|1/12/2017"
"28735","220306765","1/13/2017","Excused Absence","220306765|1/13/2017"
"28884","220306765","1/10/2017","In Attendance","220306765|1/10/2017"
"28885","220306765","1/12/2017","In Attendance","220306765|1/12/2017"
"28886","220306765","1/13/2017","Unexcused Absence","220306765|1/13/2017"
"28887","220306765","1/9/2017","In Attendance","220306765|1/9/2017"
"28892","220314793","1/19/2017","In Attendance","220314793|1/19/2017"
"28894","220314793","1/23/2017","In Attendance","220314793|1/23/2017"
"28898","220314793","1/19/2017","In Attendance","220314793|1/19/2017"
"28899","220314793","1/23/2017","In Attendance","220314793|1/23/2017"
"5340","220315097","11/17/2016","Tardy","220315097|11/17/2016"
"5341","220315097","11/17/2016","Tardy","220315097|11/17/2016"
"11911","220315097","1/4/2017","Tardy","220315097|1/4/2017"
"15629","220315097","1/23/2017","Tardy","220315097|1/23/2017"
"29036","220315097","1/4/2017","Unexcused Absence","220315097|1/4/2017"
"29038","220315097","1/10/2017","In Attendance","220315097|1/10/2017"
"29077","220315097","1/10/2017","In Attendance","220315097|1/10/2017"
"29078","220315097","1/23/2017","In Attendance","220315097|1/23/2017"
"29082","220315097","11/28/2016","In Attendance","220315097|11/28/2016"
"29130","220315097","11/28/2016","In Attendance","220315097|11/28/2016"
"29150","220317283","3/31/2017","In Attendance","220317283|3/31/2017"
"29151","220317283","4/3/2017","In Attendance","220317283|4/3/2017"
"29152","220317283","4/4/2017","In Attendance","220317283|4/4/2017"
"29153","220317283","4/5/2017","In Attendance","220317283|4/5/2017"
"29195","220317283","3/21/2017","In Attendance","220317283|3/21/2017"
"29196","220317283","3/22/2017","In Attendance","220317283|3/22/2017"
"29197","220317283","3/23/2017","In Attendance","220317283|3/23/2017"
"29198","220317283","3/24/2017","In Attendance","220317283|3/24/2017"
"29199","220317283","4/3/2017","In Attendance","220317283|4/3/2017"
"29200","220317283","4/5/2017","In Attendance","220317283|4/5/2017"
"29201","220317283","4/6/2017","In Attendance","220317283|4/6/2017"
"29202","220317283","4/11/2017","In Attendance","220317283|4/11/2017"
"29204","220317283","4/13/2017","Unexcused Absence","220317283|4/13/2017"
"29205","220317283","4/18/2017","In Attendance","220317283|4/18/2017"
"29207","220317283","4/20/2017","In Attendance","220317283|4/20/2017"
"29208","220317283","4/21/2017","In Attendance","220317283|4/21/2017"
"29209","220317283","4/24/2017","In Attendance","220317283|4/24/2017"
"29210","220317283","4/25/2017","In Attendance","220317283|4/25/2017"
"29211","220317283","4/26/2017","In Attendance","220317283|4/26/2017"
"29212","220317283","4/27/2017","In Attendance","220317283|4/27/2017"
"29213","220317283","4/28/2017","In Attendance","220317283|4/28/2017"
"29214","220317283","5/1/2017","In Attendance","220317283|5/1/2017"
"29216","220317283","5/3/2017","In Attendance","220317283|5/3/2017"
"29217","220317283","5/4/2017","In Attendance","220317283|5/4/2017"
"29218","220317283","5/5/2017","In Attendance","220317283|5/5/2017"
"29219","220317283","5/8/2017","In Attendance","220317283|5/8/2017"
"29220","220317283","5/9/2017","In Attendance","220317283|5/9/2017"
"29221","220317283","5/10/2017","In Attendance","220317283|5/10/2017"
"29222","220317283","5/11/2017","In Attendance","220317283|5/11/2017"
"29223","220317283","5/12/2017","In Attendance","220317283|5/12/2017"
"29224","220317283","5/22/2017","Unexcused Absence","220317283|5/22/2017"
"29225","220317283","5/23/2017","In Attendance","220317283|5/23/2017"
"29226","220317283","5/24/2017","In Attendance","220317283|5/24/2017"
"29227","220317283","3/21/2017","In Attendance","220317283|3/21/2017"
"29228","220317283","3/22/2017","In Attendance","220317283|3/22/2017"
"29229","220317283","3/23/2017","In Attendance","220317283|3/23/2017"
"29230","220317283","3/24/2017","In Attendance","220317283|3/24/2017"
"29235","220317283","3/31/2017","In Attendance","220317283|3/31/2017"
"29236","220317283","4/3/2017","In Attendance","220317283|4/3/2017"
"29237","220317283","4/4/2017","In Attendance","220317283|4/4/2017"
"29238","220317283","4/5/2017","In Attendance","220317283|4/5/2017"
"29239","220317283","4/6/2017","In Attendance","220317283|4/6/2017"
"29240","220317283","4/11/2017","In Attendance","220317283|4/11/2017"
"29241","220317283","4/13/2017","In Attendance","220317283|4/13/2017"
"29242","220317283","4/18/2017","In Attendance","220317283|4/18/2017"
"29243","220317283","4/19/2017","In Attendance","220317283|4/19/2017"
"29244","220317283","4/20/2017","In Attendance","220317283|4/20/2017"
"29245","220317283","4/21/2017","In Attendance","220317283|4/21/2017"
"29246","220317283","4/24/2017","In Attendance","220317283|4/24/2017"
"29247","220317283","4/25/2017","In Attendance","220317283|4/25/2017"
"29248","220317283","4/26/2017","In Attendance","220317283|4/26/2017"
"29249","220317283","4/27/2017","In Attendance","220317283|4/27/2017"
"29250","220317283","4/28/2017","In Attendance","220317283|4/28/2017"
"29251","220317283","5/1/2017","In Attendance","220317283|5/1/2017"
"29252","220317283","5/3/2017","In Attendance","220317283|5/3/2017"
"29253","220317283","5/4/2017","In Attendance","220317283|5/4/2017"
"29254","220317283","5/5/2017","In Attendance","220317283|5/5/2017"
"29255","220317283","5/8/2017","In Attendance","220317283|5/8/2017"
"29256","220317283","5/9/2017","In Attendance","220317283|5/9/2017"
"29257","220317283","5/10/2017","In Attendance","220317283|5/10/2017"
"29258","220317283","5/11/2017","In Attendance","220317283|5/11/2017"
"29259","220317283","5/12/2017","In Attendance","220317283|5/12/2017"
"29260","220317283","5/22/2017","In Attendance","220317283|5/22/2017"
"29261","220317283","5/23/2017","In Attendance","220317283|5/23/2017"
"29262","220317283","5/24/2017","In Attendance","220317283|5/24/2017"
"43887","220317283","4/19/2017","Tardy","220317283|4/19/2017"
"29343","220328215","11/10/2016","Unexcused Absence","220328215|11/10/2016"
"29411","220328215","11/10/2016","In Attendance","220328215|11/10/2016"
"29522","220346779","1/9/2017","Excused Absence","220346779|1/9/2017"
"29523","220346779","1/10/2017","In Attendance","220346779|1/10/2017"
"29525","220346779","1/12/2017","In Attendance","220346779|1/12/2017"
"29526","220346779","1/13/2017","In Attendance","220346779|1/13/2017"
"29563","220346779","1/9/2017","In Attendance","220346779|1/9/2017"
"29564","220346779","1/10/2017","In Attendance","220346779|1/10/2017"
"29565","220346779","1/12/2017","In Attendance","220346779|1/12/2017"
"29566","220346779","1/13/2017","In Attendance","220346779|1/13/2017"
"100","220360051","9/13/2016","Tardy","220360051|9/13/2016"
"29567","220360051","1/13/2017","Unexcused Absence","220360051|1/13/2017"
"29568","220360051","4/3/2017","In Attendance","220360051|4/3/2017"
"29569","220360051","4/4/2017","In Attendance","220360051|4/4/2017"
"29570","220360051","4/5/2017","In Attendance","220360051|4/5/2017"
"29571","220360051","4/6/2017","In Attendance","220360051|4/6/2017"
"29572","220360051","2/8/2017","In Attendance","220360051|2/8/2017"
"29573","220360051","2/10/2017","In Attendance","220360051|2/10/2017"
"29574","220360051","2/13/2017","In Attendance","220360051|2/13/2017"
"29575","220360051","2/14/2017","Unexcused Absence","220360051|2/14/2017"
"29576","220360051","2/15/2017","In Attendance","220360051|2/15/2017"
"29577","220360051","11/14/2016","In Attendance","220360051|11/14/2016"
"29578","220360051","11/15/2016","In Attendance","220360051|11/15/2016"
"29579","220360051","11/16/2016","In Attendance","220360051|11/16/2016"
"29580","220360051","11/17/2016","Unexcused Absence","220360051|11/17/2016"
"29581","220360051","11/18/2016","Unexcused Absence","220360051|11/18/2016"
"29582","220360051","11/28/2016","In Attendance","220360051|11/28/2016"
"29583","220360051","11/30/2016","In Attendance","220360051|11/30/2016"
"29584","220360051","12/1/2016","In Attendance","220360051|12/1/2016"
"29586","220360051","12/6/2016","In Attendance","220360051|12/6/2016"
"29587","220360051","12/8/2016","In Attendance","220360051|12/8/2016"
"29588","220360051","12/15/2016","In Attendance","220360051|12/15/2016"
"29593","220360051","9/12/2016","In Attendance","220360051|9/12/2016"
"29594","220360051","9/13/2016","In Attendance","220360051|9/13/2016"
"29595","220360051","9/14/2016","In Attendance","220360051|9/14/2016"
"29596","220360051","9/15/2016","In Attendance","220360051|9/15/2016"
"29597","220360051","9/16/2016","In Attendance","220360051|9/16/2016"
"29598","220360051","9/19/2016","In Attendance","220360051|9/19/2016"
"29599","220360051","9/20/2016","In Attendance","220360051|9/20/2016"
"29600","220360051","9/21/2016","In Attendance","220360051|9/21/2016"
"29601","220360051","9/22/2016","In Attendance","220360051|9/22/2016"
"29602","220360051","9/23/2016","In Attendance","220360051|9/23/2016"
"29603","220360051","9/26/2016","In Attendance","220360051|9/26/2016"
"29604","220360051","9/27/2016","In Attendance","220360051|9/27/2016"
"29605","220360051","9/28/2016","Unexcused Absence","220360051|9/28/2016"
"29606","220360051","9/30/2016","In Attendance","220360051|9/30/2016"
"29607","220360051","10/3/2016","Unexcused Absence","220360051|10/3/2016"
"29608","220360051","10/4/2016","Unexcused Absence","220360051|10/4/2016"
"29609","220360051","10/5/2016","Unexcused Absence","220360051|10/5/2016"
"29610","220360051","10/6/2016","Unexcused Absence","220360051|10/6/2016"
"29611","220360051","10/7/2016","In Attendance","220360051|10/7/2016"
"29613","220360051","10/11/2016","Unexcused Absence","220360051|10/11/2016"
"29614","220360051","10/12/2016","Unexcused Absence","220360051|10/12/2016"
"29615","220360051","10/13/2016","In Attendance","220360051|10/13/2016"
"29616","220360051","10/14/2016","In Attendance","220360051|10/14/2016"
"29630","220360051","11/14/2016","In Attendance","220360051|11/14/2016"
"29631","220360051","11/15/2016","In Attendance","220360051|11/15/2016"
"29632","220360051","11/16/2016","Unexcused Absence","220360051|11/16/2016"
"29633","220360051","11/17/2016","Unexcused Absence","220360051|11/17/2016"
"29634","220360051","11/18/2016","Unexcused Absence","220360051|11/18/2016"
"29635","220360051","11/28/2016","Unexcused Absence","220360051|11/28/2016"
"29637","220360051","11/30/2016","In Attendance","220360051|11/30/2016"
"29638","220360051","12/1/2016","In Attendance","220360051|12/1/2016"
"29640","220360051","12/6/2016","In Attendance","220360051|12/6/2016"
"29642","220360051","12/8/2016","In Attendance","220360051|12/8/2016"
"29647","220360051","12/15/2016","Unexcused Absence","220360051|12/15/2016"
"29657","220360051","1/13/2017","Unexcused Absence","220360051|1/13/2017"
"29674","220360051","2/8/2017","In Attendance","220360051|2/8/2017"
"29675","220360051","2/10/2017","Unexcused Absence","220360051|2/10/2017"
"29676","220360051","2/13/2017","In Attendance","220360051|2/13/2017"
"29677","220360051","2/14/2017","In Attendance","220360051|2/14/2017"
"29678","220360051","2/15/2017","In Attendance","220360051|2/15/2017"
"29702","220360051","4/3/2017","In Attendance","220360051|4/3/2017"
"29703","220360051","4/4/2017","In Attendance","220360051|4/4/2017"
"29704","220360051","4/5/2017","In Attendance","220360051|4/5/2017"
"29705","220360051","4/6/2017","In Attendance","220360051|4/6/2017"
"29732","220360051","9/12/2016","Unexcused Absence","220360051|9/12/2016"
"29734","220360051","9/14/2016","In Attendance","220360051|9/14/2016"
"29735","220360051","9/15/2016","In Attendance","220360051|9/15/2016"
"29736","220360051","9/16/2016","In Attendance","220360051|9/16/2016"
"29737","220360051","9/19/2016","Unexcused Absence","220360051|9/19/2016"
"29738","220360051","9/20/2016","In Attendance","220360051|9/20/2016"
"29739","220360051","9/21/2016","Unexcused Absence","220360051|9/21/2016"
"29740","220360051","9/22/2016","In Attendance","220360051|9/22/2016"
"29741","220360051","9/23/2016","Unexcused Absence","220360051|9/23/2016"
"29742","220360051","9/26/2016","In Attendance","220360051|9/26/2016"
"29743","220360051","9/27/2016","In Attendance","220360051|9/27/2016"
"29744","220360051","9/28/2016","Unexcused Absence","220360051|9/28/2016"
"29746","220360051","9/30/2016","Unexcused Absence","220360051|9/30/2016"
