"33263","220982136","5/11/2017","In Attendance","220982136|5/11/2017"
"33264","220982136","5/12/2017","In Attendance","220982136|5/12/2017"
"33265","220982136","5/22/2017","In Attendance","220982136|5/22/2017"
"33266","220982136","5/23/2017","In Attendance","220982136|5/23/2017"
"33267","220982136","5/24/2017","In Attendance","220982136|5/24/2017"
"33268","220982136","9/19/2016","In Attendance","220982136|9/19/2016"
"33269","220982136","9/20/2016","In Attendance","220982136|9/20/2016"
"33270","220982136","9/21/2016","In Attendance","220982136|9/21/2016"
"33271","220982136","10/4/2016","In Attendance","220982136|10/4/2016"
"33272","220982136","10/18/2016","In Attendance","220982136|10/18/2016"
"33273","220982136","10/19/2016","In Attendance","220982136|10/19/2016"
"33274","220982136","10/20/2016","In Attendance","220982136|10/20/2016"
"33275","220982136","10/25/2016","In Attendance","220982136|10/25/2016"
"33276","220982136","10/31/2016","In Attendance","220982136|10/31/2016"
"33277","220982136","11/1/2016","In Attendance","220982136|11/1/2016"
"33278","220982136","11/2/2016","In Attendance","220982136|11/2/2016"
"33279","220982136","11/7/2016","In Attendance","220982136|11/7/2016"
"33280","220982136","11/8/2016","In Attendance","220982136|11/8/2016"
"33281","220982136","11/9/2016","In Attendance","220982136|11/9/2016"
"33282","220982136","11/10/2016","In Attendance","220982136|11/10/2016"
"33283","220982136","11/14/2016","In Attendance","220982136|11/14/2016"
"33284","220982136","11/15/2016","In Attendance","220982136|11/15/2016"
"33285","220982136","11/16/2016","In Attendance","220982136|11/16/2016"
"33286","220982136","11/17/2016","In Attendance","220982136|11/17/2016"
"33287","220982136","11/18/2016","In Attendance","220982136|11/18/2016"
"33288","220982136","11/28/2016","In Attendance","220982136|11/28/2016"
"33289","220982136","11/29/2016","In Attendance","220982136|11/29/2016"
"33290","220982136","11/30/2016","In Attendance","220982136|11/30/2016"
"33294","237002209","3/16/2017","Tardy","237002209|3/16/2017"
"33297","220982136","12/12/2016","In Attendance","220982136|12/12/2016"
"33298","220982136","12/14/2016","In Attendance","220982136|12/14/2016"
"33300","220982136","12/16/2016","In Attendance","220982136|12/16/2016"
"33301","220982136","12/19/2016","In Attendance","220982136|12/19/2016"
"33302","220982136","12/20/2016","In Attendance","220982136|12/20/2016"
"33303","220982136","12/21/2016","In Attendance","220982136|12/21/2016"
"33304","220982136","12/22/2016","In Attendance","220982136|12/22/2016"
"33305","221011257","2/6/2017","In Attendance","221011257|2/6/2017"
"33306","221011257","3/10/2017","In Attendance","221011257|3/10/2017"
"33307","221011257","3/13/2017","In Attendance","221011257|3/13/2017"
"33308","221011257","3/15/2017","In Attendance","221011257|3/15/2017"
"33309","221011257","3/16/2017","In Attendance","221011257|3/16/2017"
"33310","221011257","3/17/2017","In Attendance","221011257|3/17/2017"
"33311","221011257","3/21/2017","In Attendance","221011257|3/21/2017"
"33312","221011257","3/22/2017","In Attendance","221011257|3/22/2017"
"33313","221011257","3/23/2017","In Attendance","221011257|3/23/2017"
"33314","221011257","3/24/2017","In Attendance","221011257|3/24/2017"
"33315","221011257","3/27/2017","In Attendance","221011257|3/27/2017"
"33316","221011257","3/28/2017","In Attendance","221011257|3/28/2017"
"33317","221011257","3/29/2017","In Attendance","221011257|3/29/2017"
"33318","221011257","3/30/2017","In Attendance","221011257|3/30/2017"
"33319","221011257","3/31/2017","In Attendance","221011257|3/31/2017"
"33320","221011257","4/3/2017","In Attendance","221011257|4/3/2017"
"33321","221011257","4/4/2017","In Attendance","221011257|4/4/2017"
"33322","221011257","4/5/2017","In Attendance","221011257|4/5/2017"
"33323","221011257","4/6/2017","In Attendance","221011257|4/6/2017"
"33324","221011257","4/7/2017","In Attendance","221011257|4/7/2017"
"33325","221011257","4/11/2017","In Attendance","221011257|4/11/2017"
"33326","221011257","4/12/2017","In Attendance","221011257|4/12/2017"
"33327","221011257","4/13/2017","In Attendance","221011257|4/13/2017"
"33328","221011257","4/18/2017","In Attendance","221011257|4/18/2017"
"33329","221011257","4/19/2017","In Attendance","221011257|4/19/2017"
"33330","221011257","4/20/2017","In Attendance","221011257|4/20/2017"
"33331","221011257","4/21/2017","In Attendance","221011257|4/21/2017"
"33332","221011257","4/24/2017","In Attendance","221011257|4/24/2017"
"33333","221011257","4/25/2017","In Attendance","221011257|4/25/2017"
"33334","221011257","4/26/2017","In Attendance","221011257|4/26/2017"
"33335","221011257","4/27/2017","In Attendance","221011257|4/27/2017"
"33336","221011257","4/28/2017","In Attendance","221011257|4/28/2017"
"33337","221011257","5/1/2017","In Attendance","221011257|5/1/2017"
"33338","221011257","5/2/2017","In Attendance","221011257|5/2/2017"
"33339","221011257","5/3/2017","In Attendance","221011257|5/3/2017"
"33340","221011257","5/4/2017","In Attendance","221011257|5/4/2017"
"33341","221011257","5/5/2017","In Attendance","221011257|5/5/2017"
"33342","221011257","5/8/2017","In Attendance","221011257|5/8/2017"
"33343","221011257","5/9/2017","In Attendance","221011257|5/9/2017"
"33344","221011257","5/10/2017","In Attendance","221011257|5/10/2017"
"33345","237002233","3/16/2017","Tardy","237002233|3/16/2017"
"33346","221011257","5/12/2017","In Attendance","221011257|5/12/2017"
"33347","221011257","5/22/2017","In Attendance","221011257|5/22/2017"
"33348","221011257","5/23/2017","In Attendance","221011257|5/23/2017"
"33349","221011257","5/24/2017","In Attendance","221011257|5/24/2017"
"33354","237076831","3/16/2017","Tardy","237076831|3/16/2017"
"33355","221013717","9/16/2016","In Attendance","221013717|9/16/2016"
"33356","221013717","9/19/2016","In Attendance","221013717|9/19/2016"
"33357","221013717","9/20/2016","In Attendance","221013717|9/20/2016"
"33358","221013717","10/13/2016","In Attendance","221013717|10/13/2016"
"33359","221013717","10/18/2016","In Attendance","221013717|10/18/2016"
"33360","221013717","10/31/2016","Unexcused Absence","221013717|10/31/2016"
"33361","221013717","11/9/2016","In Attendance","221013717|11/9/2016"
"33362","221013717","11/10/2016","In Attendance","221013717|11/10/2016"
"33363","221013717","11/14/2016","In Attendance","221013717|11/14/2016"
"33364","221013717","11/15/2016","In Attendance","221013717|11/15/2016"
"33365","221013717","11/16/2016","In Attendance","221013717|11/16/2016"
"33366","221013717","11/17/2016","In Attendance","221013717|11/17/2016"
"33367","221013717","11/18/2016","In Attendance","221013717|11/18/2016"
"33368","221013717","11/29/2016","In Attendance","221013717|11/29/2016"
"33369","240191627","3/16/2017","Tardy","240191627|3/16/2017"
"33370","218621902","3/16/2017","Tardy","218621902|3/16/2017"
"33371","221013717","12/6/2016","In Attendance","221013717|12/6/2016"
"33372","221013717","12/12/2016","In Attendance","221013717|12/12/2016"
"33373","221013717","12/13/2016","In Attendance","221013717|12/13/2016"
"33374","221013717","12/14/2016","Unexcused Absence","221013717|12/14/2016"
"33375","221013717","12/15/2016","In Attendance","221013717|12/15/2016"
"33376","221013717","12/16/2016","In Attendance","221013717|12/16/2016"
"33377","221013717","12/19/2016","In Attendance","221013717|12/19/2016"
"33378","221013717","12/20/2016","In Attendance","221013717|12/20/2016"
"33379","221013717","12/21/2016","In Attendance","221013717|12/21/2016"
"33380","221013717","12/22/2016","In Attendance","221013717|12/22/2016"
"33381","221013717","1/4/2017","In Attendance","221013717|1/4/2017"
"33382","209097179","3/17/2017","Tardy","209097179|3/17/2017"
"33383","221013717","3/22/2017","In Attendance","221013717|3/22/2017"
"33384","212804280","3/17/2017","Tardy","212804280|3/17/2017"
"33385","221013717","3/24/2017","In Attendance","221013717|3/24/2017"
"33386","213442296","3/17/2017","Tardy","213442296|3/17/2017"
"33387","213443674","3/17/2017","Tardy","213443674|3/17/2017"
"33388","221013717","3/29/2017","In Attendance","221013717|3/29/2017"
"33389","221013717","3/30/2017","In Attendance","221013717|3/30/2017"
"33394","221013717","4/6/2017","In Attendance","221013717|4/6/2017"
"33395","221013717","4/11/2017","Unexcused Absence","221013717|4/11/2017"
"33396","221013717","4/13/2017","In Attendance","221013717|4/13/2017"
"33397","213686009","3/17/2017","Tardy","213686009|3/17/2017"
"33398","221013717","4/19/2017","In Attendance","221013717|4/19/2017"
"33399","221013717","4/20/2017","In Attendance","221013717|4/20/2017"
"33400","214842387","3/17/2017","Tardy","214842387|3/17/2017"
"33401","221013717","4/24/2017","In Attendance","221013717|4/24/2017"
"33402","221013717","4/25/2017","In Attendance","221013717|4/25/2017"
"33403","221013717","4/26/2017","In Attendance","221013717|4/26/2017"
"33404","221013717","4/27/2017","In Attendance","221013717|4/27/2017"
"33405","221013717","4/28/2017","In Attendance","221013717|4/28/2017"
"33406","221013717","5/1/2017","In Attendance","221013717|5/1/2017"
"33407","221013717","5/3/2017","In Attendance","221013717|5/3/2017"
"33408","221013717","5/4/2017","In Attendance","221013717|5/4/2017"
"33409","215238999","3/17/2017","Tardy","215238999|3/17/2017"
"33410","221013717","5/8/2017","In Attendance","221013717|5/8/2017"
"33411","221013717","5/9/2017","In Attendance","221013717|5/9/2017"
"33412","221013717","5/10/2017","In Attendance","221013717|5/10/2017"
"33413","215536095","3/17/2017","Tardy","215536095|3/17/2017"
"33414","221013717","5/12/2017","In Attendance","221013717|5/12/2017"
"33415","221013717","5/22/2017","In Attendance","221013717|5/22/2017"
"33416","221013717","5/23/2017","In Attendance","221013717|5/23/2017"
"33417","221013717","5/24/2017","In Attendance","221013717|5/24/2017"
"33418","221013717","1/9/2017","In Attendance","221013717|1/9/2017"
"33419","215540444","3/17/2017","Tardy","215540444|3/17/2017"
"33420","221013717","1/11/2017","In Attendance","221013717|1/11/2017"
"33421","215559154","3/17/2017","Tardy","215559154|3/17/2017"
"33422","221013717","1/13/2017","In Attendance","221013717|1/13/2017"
"33423","221013717","1/17/2017","In Attendance","221013717|1/17/2017"
"33424","221013717","1/18/2017","In Attendance","221013717|1/18/2017"
"33425","221013717","1/19/2017","In Attendance","221013717|1/19/2017"
"33426","216061812","3/17/2017","Tardy","216061812|3/17/2017"
"33427","221013717","1/23/2017","In Attendance","221013717|1/23/2017"
"33428","216215483","3/17/2017","Tardy","216215483|3/17/2017"
"33429","221013717","1/25/2017","Excused Absence","221013717|1/25/2017"
"33430","216328336","3/17/2017","Tardy","216328336|3/17/2017"
"33431","221013717","1/27/2017","In Attendance","221013717|1/27/2017"
"33432","216453183","3/17/2017","Tardy","216453183|3/17/2017"
"33433","216563965","3/17/2017","Tardy","216563965|3/17/2017"
"33434","216564161","3/17/2017","Tardy","216564161|3/17/2017"
"33435","221013717","2/2/2017","In Attendance","221013717|2/2/2017"
"33436","221013717","2/3/2017","In Attendance","221013717|2/3/2017"
"33437","221013717","2/6/2017","In Attendance","221013717|2/6/2017"
"33438","216885871","3/17/2017","Tardy","216885871|3/17/2017"
"33439","221013717","2/8/2017","In Attendance","221013717|2/8/2017"
"33440","221013717","2/10/2017","In Attendance","221013717|2/10/2017"
"33441","221013717","2/13/2017","In Attendance","221013717|2/13/2017"
"33442","221013717","2/14/2017","In Attendance","221013717|2/14/2017"
"33443","221013717","2/15/2017","In Attendance","221013717|2/15/2017"
"33444","221013717","2/16/2017","In Attendance","221013717|2/16/2017"
"33445","221013717","2/17/2017","In Attendance","221013717|2/17/2017"
"33446","221013717","2/28/2017","In Attendance","221013717|2/28/2017"
"33447","216901678","3/17/2017","Tardy","216901678|3/17/2017"
"33448","217060938","3/17/2017","Tardy","217060938|3/17/2017"
"33449","221013717","3/3/2017","In Attendance","221013717|3/3/2017"
"33450","217197698","3/17/2017","Tardy","217197698|3/17/2017"
"33451","221013717","3/7/2017","In Attendance","221013717|3/7/2017"
"33452","221013717","3/8/2017","In Attendance","221013717|3/8/2017"
"33453","217436815","3/17/2017","Tardy","217436815|3/17/2017"
"33454","221013717","3/10/2017","In Attendance","221013717|3/10/2017"
"33455","217531037","3/17/2017","Tardy","217531037|3/17/2017"
"33456","218512499","3/17/2017","Tardy","218512499|3/17/2017"
"33457","221013717","3/16/2017","In Attendance","221013717|3/16/2017"
"33458","221013717","3/17/2017","In Attendance","221013717|3/17/2017"
"33460","218621787","3/17/2017","Tardy","218621787|3/17/2017"
"33463","221013758","12/8/2016","In Attendance","221013758|12/8/2016"
"33465","221013758","12/13/2016","In Attendance","221013758|12/13/2016"
"33469","221013758","2/17/2017","In Attendance","221013758|2/17/2017"
"33470","221013758","3/21/2017","In Attendance","221013758|3/21/2017"
"33471","218696326","3/17/2017","Tardy","218696326|3/17/2017"
"33472","218971257","3/17/2017","Tardy","218971257|3/17/2017"
"33473","221013758","3/24/2017","In Attendance","221013758|3/24/2017"
"33474","219293461","3/17/2017","Tardy","219293461|3/17/2017"
"33475","221013758","3/28/2017","In Attendance","221013758|3/28/2017"
"33476","221013758","3/29/2017","In Attendance","221013758|3/29/2017"
"33477","219499043","3/17/2017","Tardy","219499043|3/17/2017"
"33478","221013758","3/31/2017","In Attendance","221013758|3/31/2017"
"33479","221013758","4/3/2017","In Attendance","221013758|4/3/2017"
"33480","221013758","4/4/2017","In Attendance","221013758|4/4/2017"
"33481","221013758","4/5/2017","In Attendance","221013758|4/5/2017"
"33482","221013758","4/6/2017","In Attendance","221013758|4/6/2017"
"33483","221013758","4/7/2017","Unexcused Absence","221013758|4/7/2017"
"33484","221013758","4/11/2017","Unexcused Absence","221013758|4/11/2017"
"33485","221013758","4/12/2017","Unexcused Absence","221013758|4/12/2017"
"33486","221013758","4/13/2017","Unexcused Absence","221013758|4/13/2017"
"33487","221013758","4/18/2017","In Attendance","221013758|4/18/2017"
"33488","221013758","4/19/2017","In Attendance","221013758|4/19/2017"
"33489","219567153","3/17/2017","Tardy","219567153|3/17/2017"
"33490","221013758","4/21/2017","In Attendance","221013758|4/21/2017"
"33491","221013758","4/24/2017","In Attendance","221013758|4/24/2017"
"33492","221013758","4/25/2017","In Attendance","221013758|4/25/2017"
"33493","219759081","3/17/2017","Tardy","219759081|3/17/2017"
"33494","221013758","4/27/2017","In Attendance","221013758|4/27/2017"
"33495","220012389","3/17/2017","Tardy","220012389|3/17/2017"
"33496","221013758","5/1/2017","In Attendance","221013758|5/1/2017"
"33497","221013758","5/2/2017","In Attendance","221013758|5/2/2017"
"33498","221013758","5/3/2017","In Attendance","221013758|5/3/2017"
"33499","221013758","5/4/2017","In Attendance","221013758|5/4/2017"
"33500","221013758","5/5/2017","In Attendance","221013758|5/5/2017"
"33501","220044564","3/17/2017","Tardy","220044564|3/17/2017"
"33502","221013758","5/9/2017","In Attendance","221013758|5/9/2017"
"33503","221013758","5/10/2017","In Attendance","221013758|5/10/2017"
"33504","221013758","5/11/2017","In Attendance","221013758|5/11/2017"
"33505","220076152","3/17/2017","Tardy","220076152|3/17/2017"
"33506","221013758","5/22/2017","In Attendance","221013758|5/22/2017"
"33507","221013758","5/23/2017","In Attendance","221013758|5/23/2017"
"33508","221013758","5/24/2017","In Attendance","221013758|5/24/2017"
"33509","221013758","1/9/2017","In Attendance","221013758|1/9/2017"
"33510","221013758","1/10/2017","In Attendance","221013758|1/10/2017"
"33511","221013758","1/11/2017","In Attendance","221013758|1/11/2017"
"33512","221013758","1/12/2017","In Attendance","221013758|1/12/2017"
"33513","221013758","1/13/2017","Unexcused Absence","221013758|1/13/2017"
"33514","220181978","3/17/2017","Tardy","220181978|3/17/2017"
"33515","221013758","1/18/2017","In Attendance","221013758|1/18/2017"
"33516","221013758","1/19/2017","In Attendance","221013758|1/19/2017"
"33517","221013758","1/20/2017","In Attendance","221013758|1/20/2017"
"33518","221013758","1/23/2017","Unexcused Absence","221013758|1/23/2017"
"33519","221013758","1/24/2017","In Attendance","221013758|1/24/2017"
"33520","221013758","1/25/2017","In Attendance","221013758|1/25/2017"
"33521","220306765","3/17/2017","Tardy","220306765|3/17/2017"
"33522","221013758","1/27/2017","In Attendance","221013758|1/27/2017"
"33523","221013758","1/30/2017","In Attendance","221013758|1/30/2017"
"33524","221013758","1/31/2017","In Attendance","221013758|1/31/2017"
"33525","220360051","3/17/2017","Tardy","220360051|3/17/2017"
"33526","221013758","2/2/2017","In Attendance","221013758|2/2/2017"
"33527","221013758","2/3/2017","In Attendance","221013758|2/3/2017"
"33528","220377972","3/17/2017","Tardy","220377972|3/17/2017"
"33529","221013758","2/7/2017","In Attendance","221013758|2/7/2017"
"33530","221013758","2/8/2017","In Attendance","221013758|2/8/2017"
"33531","220435614","3/17/2017","Tardy","220435614|3/17/2017"
"33532","221013758","2/13/2017","Unexcused Absence","221013758|2/13/2017"
"33533","220814677","3/17/2017","Tardy","220814677|3/17/2017"
"33536","220879779","3/17/2017","Tardy","220879779|3/17/2017"
"33537","220962914","3/17/2017","Tardy","220962914|3/17/2017"
"33538","221013758","3/2/2017","In Attendance","221013758|3/2/2017"
"33539","221013758","3/3/2017","In Attendance","221013758|3/3/2017"
"33540","221181464","3/17/2017","Tardy","221181464|3/17/2017"
"33541","221013758","3/7/2017","Unexcused Absence","221013758|3/7/2017"
"33542","221013758","3/8/2017","In Attendance","221013758|3/8/2017"
"33543","221261506","3/17/2017","Tardy","221261506|3/17/2017"
"33544","221277122","3/17/2017","Tardy","221277122|3/17/2017"
"33545","221277130","3/17/2017","Tardy","221277130|3/17/2017"
"33546","221013758","3/15/2017","Unexcused Absence","221013758|3/15/2017"
"33547","221013758","3/16/2017","In Attendance","221013758|3/16/2017"
"33548","221013758","3/17/2017","In Attendance","221013758|3/17/2017"
"33549","221013758","9/19/2016","In Attendance","221013758|9/19/2016"
"33550","221013758","9/20/2016","In Attendance","221013758|9/20/2016"
"33551","221013758","9/21/2016","In Attendance","221013758|9/21/2016"
"33552","221013758","10/4/2016","In Attendance","221013758|10/4/2016"
"33553","221013758","10/18/2016","In Attendance","221013758|10/18/2016"
"33554","221013758","10/19/2016","In Attendance","221013758|10/19/2016"
"33555","221013758","10/20/2016","In Attendance","221013758|10/20/2016"
"33556","221013758","10/25/2016","In Attendance","221013758|10/25/2016"
"33557","221013758","10/31/2016","In Attendance","221013758|10/31/2016"
"33558","221013758","11/1/2016","In Attendance","221013758|11/1/2016"
"33559","221013758","11/2/2016","In Attendance","221013758|11/2/2016"
"33560","221013758","11/7/2016","In Attendance","221013758|11/7/2016"
"33561","221013758","11/8/2016","In Attendance","221013758|11/8/2016"
"33562","221013758","11/9/2016","In Attendance","221013758|11/9/2016"
"33563","221398134","3/17/2017","Tardy","221398134|3/17/2017"
"33564","221013758","11/14/2016","Unexcused Absence","221013758|11/14/2016"
"33565","221013758","11/15/2016","In Attendance","221013758|11/15/2016"
"33566","222028235","3/17/2017","Tardy","222028235|3/17/2017"
"33567","221013758","11/17/2016","In Attendance","221013758|11/17/2016"
"33568","221013758","11/18/2016","In Attendance","221013758|11/18/2016"
"33569","221013758","11/28/2016","In Attendance","221013758|11/28/2016"
"33570","221013758","11/29/2016","In Attendance","221013758|11/29/2016"
"33571","221013758","11/30/2016","In Attendance","221013758|11/30/2016"
"33575","221013758","12/6/2016","In Attendance","221013758|12/6/2016"
"33578","221013758","12/12/2016","In Attendance","221013758|12/12/2016"
"33579","221013758","12/14/2016","In Attendance","221013758|12/14/2016"
"33581","221013758","12/16/2016","In Attendance","221013758|12/16/2016"
"33582","221013758","12/19/2016","In Attendance","221013758|12/19/2016"
"33583","221013758","12/20/2016","In Attendance","221013758|12/20/2016"
"33584","221013758","12/21/2016","In Attendance","221013758|12/21/2016"
"33585","221013758","12/22/2016","In Attendance","221013758|12/22/2016"
"33586","221038375","2/21/2017","Unexcused Absence","221038375|2/21/2017"
"33587","221038375","2/22/2017","In Attendance","221038375|2/22/2017"
"33588","221038375","2/23/2017","In Attendance","221038375|2/23/2017"
"33589","221038375","2/24/2017","In Attendance","221038375|2/24/2017"
"33590","221038375","9/23/2016","In Attendance","221038375|9/23/2016"
"33591","221038375","9/27/2016","Unexcused Absence","221038375|9/27/2016"
"33592","222588857","3/17/2017","Tardy","222588857|3/17/2017"
"33593","221038375","1/10/2017","In Attendance","221038375|1/10/2017"
"33594","222602104","3/17/2017","Tardy","222602104|3/17/2017"
"33595","221038375","1/13/2017","In Attendance","221038375|1/13/2017"
"33596","221038375","1/17/2017","In Attendance","221038375|1/17/2017"
"33597","221038375","1/18/2017","In Attendance","221038375|1/18/2017"
"33598","222966491","3/17/2017","Tardy","222966491|3/17/2017"
"33599","221038375","1/20/2017","Unexcused Absence","221038375|1/20/2017"
"33600","223125550","3/17/2017","Tardy","223125550|3/17/2017"
"33601","221038375","1/24/2017","Unexcused Absence","221038375|1/24/2017"
"33602","223133802","3/17/2017","Tardy","223133802|3/17/2017"
"33603","223198193","3/17/2017","Tardy","223198193|3/17/2017"
"33604","221038375","1/27/2017","In Attendance","221038375|1/27/2017"
"33605","223233677","3/17/2017","Tardy","223233677|3/17/2017"
"33606","221038375","1/31/2017","Unexcused Absence","221038375|1/31/2017"
"33607","221038375","2/1/2017","In Attendance","221038375|2/1/2017"
"33608","223269705","3/17/2017","Tardy","223269705|3/17/2017"
"33609","221038375","2/3/2017","In Attendance","221038375|2/3/2017"
"33610","221038375","2/6/2017","Unexcused Absence","221038375|2/6/2017"
"33611","223274853","3/17/2017","Tardy","223274853|3/17/2017"
"33612","223323965","3/17/2017","Tardy","223323965|3/17/2017"
"33613","221038375","2/10/2017","Unexcused Absence","221038375|2/10/2017"
"33614","221038375","2/13/2017","Unexcused Absence","221038375|2/13/2017"
"33615","223339714","3/17/2017","Tardy","223339714|3/17/2017"
"33616","221038375","2/15/2017","In Attendance","221038375|2/15/2017"
"33617","223497041","3/17/2017","Tardy","223497041|3/17/2017"
"33618","221038375","2/17/2017","In Attendance","221038375|2/17/2017"
"33619","223497058","3/17/2017","Tardy","223497058|3/17/2017"
"33620","221038375","3/1/2017","Unexcused Absence","221038375|3/1/2017"
"33621","221038375","3/2/2017","In Attendance","221038375|3/2/2017"
"33622","223686353","3/17/2017","Tardy","223686353|3/17/2017"
"33623","226672145","3/17/2017","Tardy","226672145|3/17/2017"
"33624","226730190","3/17/2017","Tardy","226730190|3/17/2017"
"33625","221038375","3/8/2017","In Attendance","221038375|3/8/2017"
"33626","221038375","3/9/2017","In Attendance","221038375|3/9/2017"
"33627","221038375","3/10/2017","Unexcused Absence","221038375|3/10/2017"
"33628","221038375","3/13/2017","In Attendance","221038375|3/13/2017"
"33629","221038375","3/15/2017","In Attendance","221038375|3/15/2017"
"33630","221038375","3/16/2017","In Attendance","221038375|3/16/2017"
"33631","221038375","3/17/2017","In Attendance","221038375|3/17/2017"
"33632","221038375","10/3/2016","In Attendance","221038375|10/3/2016"
"33633","221038375","10/4/2016","In Attendance","221038375|10/4/2016"
"33634","221038375","10/5/2016","In Attendance","221038375|10/5/2016"
"33635","221038375","10/6/2016","In Attendance","221038375|10/6/2016"
"33636","221038375","10/11/2016","In Attendance","221038375|10/11/2016"
"33637","221038375","10/12/2016","In Attendance","221038375|10/12/2016"
"33638","221038375","10/17/2016","Unexcused Absence","221038375|10/17/2016"
"33639","226857217","3/17/2017","Tardy","226857217|3/17/2017"
"33640","221038375","10/19/2016","In Attendance","221038375|10/19/2016"
"33641","221038375","10/20/2016","In Attendance","221038375|10/20/2016"
"33642","221038375","10/31/2016","Unexcused Absence","221038375|10/31/2016"
"33643","221038375","11/9/2016","In Attendance","221038375|11/9/2016"
"33644","221038375","11/10/2016","In Attendance","221038375|11/10/2016"
"33645","221038375","11/14/2016","In Attendance","221038375|11/14/2016"
"33646","221038375","11/15/2016","Excused Absence","221038375|11/15/2016"
"33647","227169133","3/17/2017","Tardy","227169133|3/17/2017"
"33648","232647347","3/17/2017","Tardy","232647347|3/17/2017"
"33649","221038375","11/18/2016","Excused Absence","221038375|11/18/2016"
"33650","221038375","11/28/2016","In Attendance","221038375|11/28/2016"
"33651","221038375","11/29/2016","In Attendance","221038375|11/29/2016"
"33652","221038375","11/30/2016","In Attendance","221038375|11/30/2016"
"33653","232702704","3/17/2017","Tardy","232702704|3/17/2017"
"33654","233632579","3/17/2017","Tardy","233632579|3/17/2017"
"33655","221038375","12/5/2016","In Attendance","221038375|12/5/2016"
"33656","221038375","12/6/2016","Unexcused Absence","221038375|12/6/2016"
"33657","221038375","12/7/2016","Excused Absence","221038375|12/7/2016"
"33658","221038375","12/8/2016","In Attendance","221038375|12/8/2016"
"33659","221038375","12/9/2016","In Attendance","221038375|12/9/2016"
"33660","221038375","12/12/2016","In Attendance","221038375|12/12/2016"
"33661","221038375","12/13/2016","Excused Absence","221038375|12/13/2016"
"33662","221038375","12/14/2016","In Attendance","221038375|12/14/2016"
"33663","221038375","12/15/2016","In Attendance","221038375|12/15/2016"
"33665","221038375","12/19/2016","Excused Absence","221038375|12/19/2016"
"33666","234192482","3/17/2017","Tardy","234192482|3/17/2017"
"33667","221038375","12/21/2016","Unexcused Absence","221038375|12/21/2016"
"33668","221038375","12/22/2016","Unexcused Absence","221038375|12/22/2016"
"33669","221038375","1/4/2017","In Attendance","221038375|1/4/2017"
"33670","221038375","3/21/2017","In Attendance","221038375|3/21/2017"
"33671","236959060","3/17/2017","Tardy","236959060|3/17/2017"
"33672","237002233","3/17/2017","Tardy","237002233|3/17/2017"
"33673","221038375","3/24/2017","In Attendance","221038375|3/24/2017"
"33674","239651193","3/17/2017","Tardy","239651193|3/17/2017"
"33675","221038375","3/31/2017","In Attendance","221038375|3/31/2017"
"33676","239934342","3/17/2017","Tardy","239934342|3/17/2017"
"33677","221038375","4/4/2017","Unexcused Absence","221038375|4/4/2017"
"33678","221038375","4/5/2017","In Attendance","221038375|4/5/2017"
"33679","221038375","4/6/2017","In Attendance","221038375|4/6/2017"
"33680","242792836","3/17/2017","Tardy","242792836|3/17/2017"
"33681","221038375","4/11/2017","In Attendance","221038375|4/11/2017"
"33682","221038375","4/12/2017","In Attendance","221038375|4/12/2017"
"33683","221038375","4/13/2017","In Attendance","221038375|4/13/2017"
"33684","221038375","4/18/2017","In Attendance","221038375|4/18/2017"
"33685","221038375","4/19/2017","In Attendance","221038375|4/19/2017"
"33687","221038375","4/21/2017","In Attendance","221038375|4/21/2017"
"33688","221038375","4/24/2017","Unexcused Absence","221038375|4/24/2017"
"33689","221038375","4/25/2017","In Attendance","221038375|4/25/2017"
"33690","212804280","3/21/2017","Tardy","212804280|3/21/2017"
"33691","221038375","4/27/2017","In Attendance","221038375|4/27/2017"
"33692","221038375","4/28/2017","In Attendance","221038375|4/28/2017"
"33693","221038375","5/1/2017","In Attendance","221038375|5/1/2017"
"33694","221038375","5/2/2017","In Attendance","221038375|5/2/2017"
"33695","221038375","5/3/2017","In Attendance","221038375|5/3/2017"
"33696","221038375","5/4/2017","In Attendance","221038375|5/4/2017"
"33697","221038375","5/5/2017","Unexcused Absence","221038375|5/5/2017"
"33698","221038375","5/8/2017","In Attendance","221038375|5/8/2017"
"33699","221038375","5/9/2017","Unexcused Absence","221038375|5/9/2017"
"33700","221038375","5/10/2017","In Attendance","221038375|5/10/2017"
"33701","221038375","5/11/2017","In Attendance","221038375|5/11/2017"
"33702","213686009","3/21/2017","Tardy","213686009|3/21/2017"
"33703","221038375","5/22/2017","In Attendance","221038375|5/22/2017"
"33704","221038375","5/23/2017","Unexcused Absence","221038375|5/23/2017"
"33705","221038375","5/24/2017","In Attendance","221038375|5/24/2017"
"33706","221040280","11/10/2016","In Attendance","221040280|11/10/2016"
"33707","221040280","11/14/2016","In Attendance","221040280|11/14/2016"
"33708","221040280","11/15/2016","In Attendance","221040280|11/15/2016"
"33709","221040280","11/16/2016","In Attendance","221040280|11/16/2016"
"33710","221040280","11/17/2016","In Attendance","221040280|11/17/2016"
"33711","221040280","11/28/2016","In Attendance","221040280|11/28/2016"
"33712","221040280","11/30/2016","In Attendance","221040280|11/30/2016"
"33717","221040280","1/17/2017","In Attendance","221040280|1/17/2017"
"33718","221040280","1/18/2017","In Attendance","221040280|1/18/2017"
"33719","221040280","1/20/2017","In Attendance","221040280|1/20/2017"
"33720","221040280","1/23/2017","In Attendance","221040280|1/23/2017"
