215599747,"4/27/2017","Present"
221582638,"4/27/2017","Present"
226723435,"4/27/2017","Present"
232145151,"4/27/2017","Present"
221277130,"4/27/2017","Present"
220875207,"4/27/2017","Present"
228040580,"4/27/2017","Present"
223497041,"4/27/2017","Present"
226775450,"4/27/2017","Present"
225766187,"4/27/2017","Present"
222893794,"4/27/2017","Present"
234896496,"4/27/2017","Present"
220792832,"4/27/2017","Present"
223063660,"4/27/2017","Present"
219440773,"4/27/2017","Present"
222700791,"4/27/2017","Present"
239934342,"4/27/2017","Present"
223686353,"4/27/2017","Present"
223893157,"4/27/2017","Present"
218619682,"4/27/2017","Present"
221191539,"4/27/2017","Present"
221069008,"4/27/2017","Present"
222701955,"4/27/2017","Present"
222755936,"4/27/2017","Present"
218737658,"4/27/2017","Present"
237076831,"4/27/2017","Present"
234192482,"4/27/2017","Present"
223081415,"4/27/2017","Present"
220089866,"4/27/2017","Present"
221277122,"4/27/2017","Present"
220981674,"4/27/2017","Present"
218611424,"4/27/2017","Present"
225266394,"4/27/2017","Present"
216055574,"4/27/2017","Present"
220796759,"4/27/2017","Present"
221375330,"4/27/2017","Present"
233632579,"4/27/2017","Present"
221895451,"4/27/2017","Present"
220045215,"4/27/2017","Present"
217197987,"4/27/2017","Present"
220076152,"4/27/2017","Present"
227169133,"4/27/2017","Present"
220360051,"4/27/2017","Present"
215366907,"4/27/2017","Present"
220254866,"4/27/2017","Present"
223233206,"4/27/2017","Present"
221773245,"4/27/2017","Present"
221228158,"4/27/2017","Present"
222602104,"4/27/2017","Present"
220045421,"4/27/2017","Present"
219056090,"4/27/2017","Present"
223137142,"4/27/2017","Present"
222602104,"4/26/2017","Present"
227169133,"4/26/2017","Present"
226723435,"4/26/2017","Present"
218844272,"4/26/2017","Present"
216758227,"4/26/2017","Present"
220875207,"4/26/2017","Present"
228040580,"4/26/2017","Present"
223497041,"4/26/2017","Present"
226775450,"4/26/2017","Present"
225766187,"4/26/2017","Present"
222893794,"4/26/2017","Present"
234896496,"4/26/2017","Present"
223063660,"4/26/2017","Present"
219440773,"4/26/2017","Present"
221261506,"4/26/2017","Present"
221181464,"4/26/2017","Present"
222700791,"4/26/2017","Present"
239934342,"4/26/2017","Present"
223686353,"4/26/2017","Present"
223893157,"4/26/2017","Present"
218619682,"4/26/2017","Present"
221191539,"4/26/2017","Present"
221069008,"4/26/2017","Present"
222701955,"4/26/2017","Present"
222755936,"4/26/2017","Present"
218737658,"4/26/2017","Present"
237076831,"4/26/2017","Present"
234192482,"4/26/2017","Present"
223081415,"4/26/2017","Present"
220089866,"4/26/2017","Present"
220981674,"4/26/2017","Present"
211986732,"4/26/2017","Present"
214751406,"4/26/2017","Present"
214291114,"4/26/2017","Present"
211989876,"4/26/2017","Present"
214491532,"4/26/2017","Present"
209862085,"4/26/2017","Present"
209862077,"4/26/2017","Present"
220013163,"4/26/2017","Present"
216727800,"4/26/2017","Present"
220044564,"4/26/2017","Present"
220190565,"4/26/2017","Present"
219051869,"4/26/2017","Present"
221394521,"4/26/2017","Present"
218696326,"4/26/2017","Present"
215600172,"4/26/2017","Present"
219327632,"4/26/2017","Present"
223497058,"4/26/2017","Present"
220926786,"4/26/2017","Present"
221414428,"4/26/2017","Present"
222288698,"4/26/2017","Present"
222279226,"4/26/2017","Present"
226873545,"4/26/2017","Present"
222966491,"4/26/2017","Present"
223131418,"4/26/2017","Present"
220471833,"4/26/2017","Present"
223125550,"4/26/2017","Present"
218661437,"4/26/2017","Present"
224357764,"4/26/2017","Present"
215641200,"4/26/2017","Present"
221040280,"4/26/2017","Present"
213442296,"4/26/2017","Present"
221398134,"4/26/2017","Present"
227194040,"4/26/2017","Present"
223269341,"4/26/2017","Present"
221775752,"4/26/2017","Present"
215599747,"4/26/2017","Present"
221582638,"4/26/2017","Present"
232145151,"4/26/2017","Present"
218611424,"4/26/2017","Present"
225266394,"4/26/2017","Present"
216055574,"4/26/2017","Present"
220796759,"4/26/2017","Present"
221375330,"4/26/2017","Present"
233632579,"4/26/2017","Present"
223136482,"4/26/2017","Present"
221895451,"4/26/2017","Present"
220045215,"4/26/2017","Present"
217197987,"4/26/2017","Present"
215366907,"4/26/2017","Present"
220254866,"4/26/2017","Present"
223233206,"4/26/2017","Present"
221773245,"4/26/2017","Present"
221228158,"4/26/2017","Present"
220045421,"4/26/2017","Present"
219056090,"4/26/2017","Present"
223137142,"4/26/2017","Present"
220013163,"4/25/2017","Present"
216727800,"4/25/2017","Present"
220044564,"4/25/2017","Present"
206213316,"4/25/2017","Present"
221394521,"4/25/2017","Present"
218696326,"4/25/2017","Present"
215600172,"4/25/2017","Present"
219327632,"4/25/2017","Present"
223323965,"4/24/2017","Present"
214751406,"4/24/2017","Present"
214291114,"4/24/2017","Present"
211986732,"4/24/2017","Present"
219756244,"4/24/2017","Present"
220453484,"4/24/2017","Present"
223136482,"4/24/2017","Present"
222487142,"4/24/2017","Present"
218844272,"4/24/2017","Present"
209862085,"4/24/2017","Present"
209862077,"4/24/2017","Present"
216758227,"4/24/2017","Present"
223497058,"4/24/2017","Present"
220926786,"4/24/2017","Present"
221414428,"4/24/2017","Present"
222288698,"4/24/2017","Present"
222279226,"4/24/2017","Present"
226873545,"4/24/2017","Present"
225266394,"4/24/2017","Present"
223131418,"4/24/2017","Present"
220471833,"4/24/2017","Present"
223125550,"4/24/2017","Present"
218661437,"4/24/2017","Present"
224357764,"4/24/2017","Present"
215641200,"4/24/2017","Present"
221040280,"4/24/2017","Present"
213442296,"4/24/2017","Present"
227194040,"4/24/2017","Present"
223269341,"4/24/2017","Present"
221775752,"4/24/2017","Present"
215599747,"4/24/2017","Present"
221582638,"4/24/2017","Present"
226723435,"4/24/2017","Present"
232145151,"4/24/2017","Present"
221277130,"4/24/2017","Present"
228040580,"4/24/2017","Present"
223497041,"4/24/2017","Present"
226775450,"4/24/2017","Present"
225766187,"4/24/2017","Present"
222893794,"4/24/2017","Present"
234896496,"4/24/2017","Present"
220792832,"4/24/2017","Present"
223063660,"4/24/2017","Present"
219440773,"4/24/2017","Present"
221261506,"4/24/2017","Present"
222700791,"4/24/2017","Present"
239934342,"4/24/2017","Present"
222689283,"4/24/2017","Present"
223686353,"4/24/2017","Present"
223893157,"4/24/2017","Present"
218619682,"4/24/2017","Present"
221191539,"4/24/2017","Present"
221069008,"4/24/2017","Present"
222701955,"4/24/2017","Present"
222755936,"4/24/2017","Present"
